appid,positive_ratings,negative_ratings
890920,152,1501
890930,5,41
890940,7,21
890970,63,161
891050,2,11
891090,4,21
891100,19,81
891110,7,1
891120,2,21
891130,88,61
891150,3,21
891180,6,21
891190,7,41
891200,14,101
891220,468,851
891270,1,31
891310,17,81
891320,3,31
891330,1,31
891340,4,1
891350,12,101
891380,3,11
891470,1,1
891510,286,51
891570,4,11
891580,2,1
891590,12,71
891600,5,21
891610,3,11
891620,5,51
891640,5,31
891650,6,51
891670,3,1
891700,1,71
891710,4,1
891720,9,41
891790,47,21
891850,5,1
891860,40,141
891870,11,31
891890,14,11
891920,45,1
891950,34,231
891960,14,11
892020,3,51
892130,3,71
892170,2,21
892180,3,11
892210,3,1
892380,71,61
892420,404,1641
892440,6,31
892470,5,1
892490,4,21
892510,125,351
892550,28,71
892560,24,11
892630,532,1241
892640,2,1
892650,158,1021
892690,28,41
892760,136,401
892780,15,31
892830,15,11
892880,8,11
892900,2,31
892910,2,11
892930,6,21
892960,4,11
893010,203,471
893020,102,251
893030,1133,951
893040,12,201
893050,12,21
893060,13,171
893070,9,111
893090,4,11
893140,2,41
893150,8,141
893170,0,11
893180,1073,1871
893330,39,241
893350,1,1
893390,92,141
893450,4,21
893460,2,31
893470,30,11
893480,1,1
893490,2,1
893510,6,191
893520,4323,11271
893560,20,51
893570,13,91
893590,2,41
893610,22,1
893620,13,21
893640,3,11
893650,1,31
893680,311,431
893690,27,1
893710,4,1
893730,121,41
893740,4,1
893790,64,1
893870,31,181
893940,1,11
893960,25,21
894000,31,11
894010,6,71
894050,16,71
894070,2,21
894110,6,51
894120,3,1
894160,1,1
894270,24,81
894310,3,1
894330,10,11
894340,6,71
894380,9,31
894390,24,131
894420,7,1
894450,3,31
894460,43,21
894540,24,51
894570,2,1
894630,50,141
894730,4,31
894740,2,11
894750,7,11
894790,2,1
894820,1,11
894830,54,291
894890,2,1
894900,6,171
894920,12,81
894930,23,41
895060,53,171
895080,14,191
895120,13,21
895140,150,131
895150,153,1541
895170,5,21
895180,3,21
895210,0,21
895220,293,301
895330,8,11
895360,1,1
895370,4,1
895380,0,21
895420,12,1
895430,6,271
895470,23,41
895550,1,71
895570,1,11
895580,2,51
895600,66,51
895610,4,1
895650,6,11
895670,100,221
895710,0,11
895750,5,71
895820,9,1
895850,11,81
895860,9,31
895890,5,11
895920,140,531
895930,3,1
895940,1,1
895960,0,11
895980,4,41
895990,24,21
896030,52,171
896040,52,21
896070,9,21
896110,4,1
896160,493,1391
896170,17,21
896180,0,21
896220,1,31
896240,1,11
896340,29,71
896350,1,1
896370,2,11
896380,27,161
896400,6,1
896420,1,1
896460,159,11
896500,9,41
896510,17,91
896550,10,1
896570,12,51
896590,177,551
896650,9,41
896700,7,121
896730,11,41
896850,4,21
896860,4,71
896880,17,41
896890,138,501
896960,16,61
896970,1,11
896990,1,11
897000,1,1
897010,1,1
897020,1,11
897030,234,451
897040,14,101
897100,4,21
897210,1,1
897270,10,11
897290,92,411
897300,19,71
897330,1154,451
897360,2,1
897390,2,61
897400,2,61
897420,3,31
897440,74,231
897530,2,1
897550,11,61
897630,41,61
897690,32,1
897700,7,31
897760,26,61
897770,1,11
897800,25,21
897820,454,1241
897830,5,21
897880,1,1
897910,2,11
897940,7,1
897950,2,11
898000,59,471
898040,1,11
898080,37,51
898090,20,21
898120,2,21
898160,79,241
898170,1,11
898180,6,151
898240,3,11
898250,1,11
898260,10,1
898290,4,1
898320,0,41
898340,1,31
898380,8,231
898440,2,1
898450,91,41
898460,9,71
898530,4,101
898540,3,171
898580,40,31
898590,49,421
898650,274,471
898680,2,11
898690,0,11
898740,60,211
898760,1,71
898780,63,41
898830,5,1
898930,5,41
898940,5,21
898980,58,301
899000,3,1
899020,2,11
899090,1,1
899100,20,21
899180,24,21
899190,63,41
899200,4,31
899220,2,11
899240,1,31
899270,27,1
899290,73,41
899340,8,1
899370,6,21
899390,52,91
899440,1882,5621
899480,43,241
899530,15,71
899540,29,111
899570,0,101
899590,14,31
899610,151,61
899620,4,111
899760,59,51
899930,92,371
899940,38,141
899960,46,51
899970,1527,291
899990,2,21
900010,174,471
900020,1,31
900050,36,81
900270,86,1
900340,6,51
900370,7,11
900380,2,1
900390,1,1
900790,30,21
901000,2,1
901020,1,1
903040,18,101
903070,11,61
903150,18,1
903160,18,81
903180,9,1
903200,1,1
903580,10,1
903620,4,21
903640,3,11
903670,2,131
903680,1,11
903710,24,91
903730,96,421
903740,6,111
903760,3,41
903780,9,1
903790,3,1
903830,17,41
903850,9,1
904050,5,21
904130,24,31
904160,12,31
904300,11,31
904310,241,1041
904320,138,41
904340,2,11
904430,0,11
904440,25,101
904500,16,11
904530,5,1
904540,45,91
904550,4,161
904560,2,31
904570,76,41
904600,9,121
904680,1,11
904740,567,241
904770,1,1
904780,12,61
904800,5,71
904810,8,11
904820,8,61
904860,19,101
904890,18,31
904930,4,51
904940,13,1
904950,2,41
904960,28,51
904990,60,521
905010,2,1
905020,1,11
905060,21,101
905090,45,161
905120,1,1
905130,2,11
905150,27,41
905180,2,31
905200,3,171
905220,6,1
905230,37,901
905260,0,11
905300,1,41
905330,15,21
905350,11,31
905370,259,2351
905380,10,1
905450,93,471
905460,3,1
905510,4,1
905590,0,11
905640,422,4311
905650,33,151
905660,189,251
905670,14,71
905690,195,881
905790,3,71
905800,18,21
905860,1,11
905870,5,21
905880,5,11
905890,1,1
905940,218,4341
905960,1,1
906000,18,111
906010,6,31
906020,2,31
906030,4,11
906050,54,291
906110,27,1
906120,61,31
906160,1,11
906170,0,11
906190,1,131
906200,150,231
906280,14,1
906300,32,11
906310,6,1
906340,8,21
906360,3,21
906370,5,1
906390,571,521
906450,1,1
906480,1,11
906590,31,71
906600,28,1
906650,3,21
906660,6,11
906680,16,101
906730,21,31
906740,30,141
906770,21,81
906850,9,181
906880,7,21
906920,13,161
906950,4,11
907000,128,21
907020,11,41
907040,5,61
907050,43,291
907210,100,361
907220,0,31
907240,17,81
907250,1,1
907270,441,2591
907320,201,721
907330,16,1
907350,8,31
907380,37,61
907390,6,1
907440,25,191
907460,7,111
907470,681,851
907560,6,1
907590,5,1
907620,9,81
907720,4,101
907770,34,121
907820,33,21
907900,4,1
907950,16,81
907970,10,61
908000,4,1
908010,3,1
908020,12,21
908070,66,151
908090,1,11
908120,11,21
908150,4,1
908180,13,11
908230,0,21
908260,4,31
908310,3,31
908320,4,1
908350,9,21
908400,2,11
908420,1,1
908440,2,21
908500,4,11
908710,17,51
908750,4,21
908830,0,11
908840,2,1
908920,1,31
908940,2,11
908950,1,81
908960,1,1
908990,21,1
909000,50,451
909010,4,1
909020,4,51
909080,1578,531
909110,105,71
909130,4,11
909170,0,11
909190,45,1
909200,5,1
909220,7,21
909240,1,31
909270,2,31
909370,2,1
909430,1,1
909480,12,11
909490,3,1
909570,28,21
909580,17,121
909630,4,21
909780,14,31
909830,7,41
909900,2,51
910150,5,11
910200,3,31
910210,3,31
910220,2,61
910230,2,1
910250,5,51
910260,2,21
910320,43,281
910390,20,21
910400,1,11
910450,35,261
910460,77,171
910500,2,1
910530,2,11
910540,7,11
910590,2,11
910630,137,11
910660,9,11
910730,21,11
910770,0,11
910850,0,21
910880,111,211
910990,7,1
911010,22,41
911040,6,51
911050,12,71
911060,1,1
911090,1,11
911100,10,1
911120,9,1
911130,2,41
911180,2,11
911210,2,31
911220,121,101
911230,15,131
911240,4,1
911260,22,291
911270,0,11
911280,0,21
911290,3,1
911310,6,31
911400,475,9831
911480,2,41
911520,23,31
911550,20,51
911580,2,1
911640,1,1
911690,2,21
911760,5,11
911880,11,361
911950,7,1
912020,2,21
912070,4,1
912110,33,91
912120,0,11
912130,3,21
912190,27,11
912210,20,311
912250,12,51
912300,1,11
912360,0,11
912370,192,451
912390,6,11
912420,7,61
912500,2,1
912520,1,11
912560,52,161
912580,1,1
912590,12,91
912600,20,31
912650,2,1
912660,6,31
912680,16,11
912730,3,11
912760,1,11
912790,1,11
912810,27,131
912820,12,51
912890,26,111
912930,24,1
913000,2,1
913010,160,91
913090,37,11
913100,17,11
913110,13,1
913120,7,1
913150,3,21
913160,60,41
913180,5,101
913210,1,1
913220,18,341
913250,1,41
913260,6,11
913270,8,41
913280,10,11
913300,6,181
913310,5,191
913340,8,21
913420,2,1
913450,13,51
913500,4,1
913520,8,11
913550,17,11
913570,2,11
913590,20,21
913600,55,41
913640,4,11
913650,1,11
913660,2,1
913670,3,1
913690,4,1
913710,30,61
913770,2,11
913820,6,91
913830,7,41
913840,2,1
913850,41,81
913890,104,441
913910,31,71
913960,6,531
913970,2,1
914000,24,21
914030,2,1
914050,1,1
914070,1,41
914090,7,31
914130,1,41
914140,100,461
914150,20,321
914160,23,171
914170,24,111
914180,14,121
914190,3,1
914200,2,11
914220,2,51
914230,1,11
914240,13,91
914250,3,11
914260,343,571
914290,73,111
914320,64,271
914330,36,131
914350,1,11
914390,4,51
914400,8,1
914430,25,11
914450,24,71
914480,1,1
914500,14,221
914510,7,71
914610,1,1
914620,2673,5571
914630,3,41
914680,21,71
914690,269,621
914700,146,531
914850,22,21
914900,1,11
914980,25,21
915020,8,11
915060,9,1
915080,4,11
915120,1,1
915140,15,11
915160,18,91
915190,6,1
915300,4,1
915360,1,1
915380,1,11
915420,3,1
915430,1,1
915440,9,41
915460,680,651
915540,10,41
915560,9,31
915570,5,1
915580,124,1181
915600,22,91
915710,15,71
915720,55,51
915730,7,1
915760,3,1
915770,7,1
915820,8,31
915930,3,21
915950,51,91
915960,1,1
916010,3,1
916040,40,11
916050,100,51
916060,29,41
916120,4,1
916130,18,61
916150,1,1
916160,10,31
916270,2,61
916290,4,1
916320,19,1
916370,1,11
916380,7,11
916390,10,101
916470,1,1
916510,5,41
916540,8,11
916620,5,11
916630,2,81
916640,1,71
916700,1,11
916710,1,21
916780,2,1
916820,6,111
916860,3,61
916880,1,41
916900,27,11
916910,3,1
916930,298,1751
916940,31,191
916950,41,21
916960,10,1
916970,4,11
916980,3,81
917000,42,101
917050,1,11
917200,22,41
917220,2,1
917240,55,931
917290,60,21
917550,1,21
917600,0,81
917610,0,11
917660,14,21
917680,421,221
917690,9,1
917760,0,21
917770,1,1
917800,0,11
917810,2,1
917850,7,1
917870,6,1
917910,11,21
917920,40,51
917990,1,1
918060,4,21
918070,15,31
918080,5,61
918120,12,1
918130,12,11
918140,32,91
918170,42,91
918180,9,31
918260,4,31
918300,1,1
918320,5,11
918380,72,51
918430,70,191
918440,6,21
918480,2,1
918500,11,31
918530,86,31
918550,0,11
918590,3,71
918610,5,31
918620,1,11
918670,17,11
918680,3,61
918690,5,1
918720,2,21
918740,6,1
918820,70,61
918870,0,11
918880,7,81
918900,9,81
918990,23,51
919040,3,31
919150,6,11
919160,18,21
919170,15,41
919200,11,61
919220,32,71
919240,0,11
919300,12,81
919320,6,1
919370,610,941
919560,11,91
919610,5,41
919690,14,251
919890,5,1
920190,381,791
920200,3,1
920280,4,1
920450,1,11
920460,38,121
920500,2,11
920510,4,21
920520,68,81
920550,40,71
920580,1,1
920620,3,11
920640,1,1
920660,1,11
920670,3,121
920680,143,371
920690,555,3181
920700,1,31
920710,2,31
920770,6,11
920780,1,1
920800,5,11
920810,53,201
920820,7,11
920830,1,1
920850,11,11
920860,6,11
921050,5,11
921060,589,7741
921070,80,201
921390,616,4301
921420,2,1
921430,27,1
921450,2,11
921500,27,231
921520,4,11
921590,620,10051
921630,2155,17801
921690,0,11
921700,7,11
921710,80,101
921730,12,1
921740,1,1
921770,19,71
921780,260,1461
921850,5,1
921920,0,11
921960,3,11
921970,16,191
922060,3,11
922080,15,101
922090,2,101
922130,3,51
922140,32,121
922150,20,41
922220,5,21
922250,22,1
922320,173,1941
922400,121,11
922410,7,11
922450,84,731
922460,637,431
922470,13,1
922510,7,1
922520,17,1
922530,20,31
922550,37,21
922560,1,1
922590,3,11
922630,83,1341
922700,19,11
922810,9,71
922880,3,51
922920,17,31
923030,3,11
923050,2,1
923080,1,1
923120,0,11
923130,3,11
923180,1,71
923240,6,101
923260,45,1
923370,8,1
923400,3,31
923420,10,71
923460,3,51
923470,270,431
923480,8,1
923500,5,21
923550,3,1
923590,40,191
923650,5,1
923670,11,1
923690,4,51
923710,8,1
923730,8,41
923790,1,11
923810,104,121
923840,94,231
923880,5,21
923890,32,141
923900,14,11
924020,9,301
924040,0,41
924090,3,41
924100,8,41
924280,18,11
924310,10,11
924360,7,21
924370,10,31
924460,6,41
924500,1,11
924540,22,81
924560,6,1
924650,169,611
924670,17,111
924710,16,11
924780,11,1
924790,3,1
924800,6,1
924810,14,211
924870,4,11
924900,32,91
924940,33,21
924960,1,21
925040,14,51
925060,1,1
925070,1,1
925090,3,21
925170,11,21
925280,1,1
925340,19,1
925360,3,11
925370,13,1
925440,231,81
925470,92,161
925490,9,21
925520,26,91
925540,0,11
925550,27,31
925630,1,31
925670,9,181
925690,13,171
925700,2,21
925900,9,11
925910,12,21
925930,28,31
925940,12,71
926010,13,31
926070,1,1
926090,0,11
926140,286,291
926170,7,1
926240,2,1
926250,7,1
926310,80,141
926350,5,1
926370,4,81
926410,10,61
926440,0,11
926470,6,21
926480,1,31
926490,2,1
926520,34,41
926610,3,1
926720,5,11
926810,39,231
926820,12,1
927050,5,1
927080,3,1
927190,20,101
927250,1225,2281
927270,187,551
927310,77,111
927580,2,21
927670,0,11
927810,57,101
927840,14,31
927850,11,21
927860,39,151
927890,1476,901
927930,11,81
927970,3,21
927990,408,381
928060,11,41
928130,3,11
928140,1,21
928160,3,1
928170,27,91
928180,11,21
928230,3,1
928300,15,1
928350,1,11
928370,7,11
928390,73,71
928460,3,71
928520,66,101
928610,9,111
928620,1,1
928660,4,1
928670,7,1
928680,12,1
928690,4,1
928780,0,21
928790,2,111
928800,0,11
928810,1,1
928830,4,11
928840,53,121
928880,0,71
928940,3,11
928970,7,1
929000,31,21
929020,1,1
929030,3,41
929060,31,111
929080,0,21
929120,29,31
929140,2,1
929170,8,21
929180,0,11
929200,226,771
929210,1,11
929230,6,11
929280,2,1
929290,8,71
929300,22,61
929310,11,51
929320,8,1
929330,11,61
929410,4,1
929420,1,1
929430,5,61
929440,2,1
929460,7,11
929470,0,11
929530,2,11
929600,15,31
929610,0,11
929640,3,1
929670,29,51
929730,14,111
929800,1,31
929810,2,81
929840,6,191
929850,27,11
929860,160,201
929910,8,1
930010,8,101
930110,2,1
930300,5,11
930310,36,1
930320,9,21
930330,14,111
930360,1,1
930420,5,91
930430,2,1
930480,2,11
930500,6,11
930580,3,31
930600,1,1
930630,6,1
930640,17,11
930650,0,11
930690,3,1
930780,197,381
930850,3,41
930860,1,1
930930,5,1
930940,6,21
930970,2,11
931040,2,11
931070,62,201
931090,7,1
931120,8,11
931140,1,41
931150,4,1
931170,3,1
931200,6,1
931210,2,1
931220,13,101
931250,3,81
931260,83,421
931360,4,41
931430,5,31
931470,8,11
931490,3,91
931500,703,311
931540,12,41
931570,4,21
931620,7,11
931630,16,21
931650,82,881
931690,163,301
931700,138,121
931780,1,1
931820,0,11
931830,10,41
931870,1,1
931930,32,21
932070,6,1
932120,7,11
932150,1,11
932160,31,241
932180,5,151
932240,16,31
932250,13,41
932270,5,1
932290,1,1
932300,4,1
932310,4,41
932330,9,1
932350,2,11
932420,2,1
932450,4,1
932480,9,21
932500,63,21
932560,1,1
932570,72,61
932670,1,51
932730,3,11
932790,6,11
932800,13,11
932810,7,71
932820,5,1
932850,321,391
932870,10,121
932920,1,11
932940,16,131
932970,1,11
932980,78,341
933030,4,21
933040,3,121
933050,1,51
933060,16,71
933070,7,101
933080,19,121
933120,15,31
933140,15,21
933210,6,11
933250,4,11
933290,9,51
933300,216,1791
933380,9,41
933390,3,31
933450,311,351
933540,41,201
933590,1,11
933630,9,201
933660,6,21
933690,4,231
933700,26,171
933710,7,101
933770,10,11
933840,8,21
933880,34,31
933900,0,11
933920,3,21
933930,8,31
933940,331,481
933970,6,71
934020,1,121
934060,87,171
934070,27,1
934120,16,51
934180,5,21
934220,4,31
934250,1,11
934410,5,1
934470,6,31
934480,2,1
934500,2,41
934510,0,11
934540,43,101
934550,1,1
934580,117,11
934590,0,21
934600,6,11
934710,4,71
934800,2,1
934810,10,21
934830,8,71
934840,1269,661
934850,131,131
934860,213,61
934950,3,61
934970,1,31
934990,7,61
935030,2,91
935070,34,81
935110,3,31
935120,39,1
935180,1,61
935240,1,41
935260,34,81
935270,538,861
935350,5,11
935440,12,11
935450,0,61
935460,0,61
935500,7,71
935540,1,1
935560,26,1
935580,133,181
935660,2,21
935690,3,111
935700,5,61
935720,2,11
935730,2,1
935750,7,21
935790,5,21
935840,87,351
935860,14,11
935880,394,251
935910,6,31
935920,68,151
935930,83,131
935940,0,11
935960,1,41
936000,1,11
936010,9,1
936020,2,11
936040,8,21
936070,13,21
936160,92,81
936170,4,1
936180,35,81
936190,36,21
936210,2,11
936510,1,11
936530,11,21
936600,2,1
936610,20,31
936620,7,41
936630,7,1
936650,17,1
936700,13,1
936720,125,261
936740,11,11
936780,107,421
936800,6,41
936810,1,41
936820,23,51
936890,2,11
936930,12,131
936950,1,31
937030,5,61
937050,13,11
937120,15,81
937140,18,41
937180,1,1
937210,88,211
937320,1,11
937350,71,61
937360,1,1
937390,5,1
937490,14,1
937530,46,131
937570,48,1
937580,151,11
937590,1,1
937610,1,1
937620,0,31
937640,2,21
937690,19,111
937730,21,41
937740,3,11
937780,1,51
937820,5,11
937850,30,1
937920,5,41
937940,11,81
937950,11,121
937970,2,31
937980,37,171
938000,1,21
938070,7,11
938100,4,1
938170,3,1
938210,4,11
938220,324,1001
938240,3,21
938250,29,61
938260,2,1
938270,32,21
938280,6,11
938300,77,131
938310,18,21
938320,12,41
938350,7,21
938360,1,1
938380,49,121
938390,3,81
938480,24,41
938500,36,581
938510,2,11
938520,2,61
938600,1,31
938630,1,1
938640,3,51
938660,1,21
938740,4,11
938810,36,11
938820,2,41
938840,1,1
938850,7,11
938870,1,11
938890,14,81
938940,2,291
938960,4,1
939000,72,141
939150,1,41
939180,64,381
939190,1,1
939200,1,21
939230,11,21
939240,3,21
939250,4,1
939260,6,121
939270,4,21
939280,1,1
939330,112,51
939390,32,191
939400,1257,711
939410,6,21
939450,24,51
939470,1,1
939520,672,5071
939560,2,1
939620,102,31
939750,7,51
939830,4,1
939930,2,31
939960,2755,11611
939990,77,231
940130,36,101
940150,14,11
940180,1,1
940190,5,41
940240,1,1
940290,6,31
940300,20,51
940320,3,1
940520,32,51
940600,0,21
940630,7,11
940640,3,1
940680,90,131
940700,6,11
940780,1,1
940790,7,11
940800,3,1
940810,4,21
940830,11,1
940870,6,1
940990,1,1
941000,1,1
941030,1,1
941120,46,181
941150,16,11
941160,7,41
941200,0,11
941300,66,171
941320,9,11
941330,1,21
941340,2,1
941350,7,11
941390,1,1
941410,38,41
941480,21,71
941540,14,1
941580,0,11
941600,3,1
941620,1,1
941630,1,1
941650,107,381
941730,22,91
941790,9,21
941800,7,21
941810,2,1
941830,5,11
941850,82,281
941860,1,21
941870,1,51
941920,5,71
942020,11,61
942050,4,1
942060,27,11
942200,33,1
942250,9,21
942300,9,51
942310,18,161
942320,10,51
942340,1,121
942480,4,81
942510,50,191
942520,23,1
942600,50,71
942760,4,11
942900,19,41
942920,1,11
942930,257,321
942970,5222,2881
943010,14,1
943030,2,31
943080,0,21
943100,53,211
943130,46,331
943170,37,61
943190,14,1
943230,4,11
943290,13,31
943380,89,311
943390,123,231
943410,32,41
943440,1,11
943510,7,1
943590,6,1
943630,1,111
943640,12,231
943680,4,41
943710,1,1
943810,35,41
943880,0,221
943900,13,21
943920,3,1
943950,5,1
943960,15,111
943970,6,11
944030,4,1
944100,12,41
944120,105,371
944220,371,111
944340,26,1
944370,35,181
944380,4,71
944420,0,21
944440,13,1
944450,12,41
944500,1,11
944530,6,11
944550,2,71
944560,2,71
944590,15,1
944610,4,11
944630,18,51
944640,2,1
944650,8,21
944710,6,11
944730,2,1
944740,11,51
944770,4,11
944810,9,21
944830,3,1
944840,2,21
944960,2,1
945100,3,1
945110,3,41
945140,54,131
945240,9,1
945340,52,11
945360,60,111
945390,3,1
945440,52,41
945460,96,151
945490,15,11
945500,9,21
945520,24,51
945580,15,1
945590,4,21
945610,25,111
945700,4,31
945820,0,21
945850,2,31
945880,4,31
945890,7,71
945910,0,31
945920,14,11
946000,10,1
946010,44,51
946040,92,221
946080,2,11
946090,228,291
946170,4,1
946190,3,1
946200,5,31
946210,1,21
946300,2,1
946330,2,1
946340,16,11
946380,12,31
946490,34,191
946500,3,11
946550,22,91
946560,38,11
946600,1,151
946610,65,61
946650,90,191
946660,66,101
946690,5,1
946700,5,1
946780,36,31
946790,0,11
946800,10,61
946810,0,21
946950,1,1
947110,2,11
947120,19,31
947250,2,1
947260,1,1
947270,9,11
947290,17,11
947300,432,411
947310,1,21
947390,2,1
947400,1,1
947430,12,1
947450,7,1
947470,2,11
947490,3,1
947530,12,71
947540,1,21
947580,2,11
947830,1,21
947960,1,1
947970,3,1
948080,11,81
948100,45,1
948120,0,21
948200,0,21
948240,5,11
948270,0,11
948320,49,131
948330,1,11
948350,38,151
948420,5,1
948460,23,21
948470,7,41
948510,8,201
948630,351,591
948650,1,11
948660,4,1
948690,1,11
948730,6,31
948770,37,31
948830,187,111
948840,10,31
948990,29,11
949000,75,191
949030,14,11
949050,12,111
949060,81,11
949150,2,1
949170,0,21
949210,12,51
949290,175,111
949330,3,11
949370,63,11
949380,31,71
949390,12,1
949420,15,81
949500,7,41
949520,1,21
949530,27,61
949580,45,101
949630,12,31
949670,12,11
949690,52,531
949700,4,81
949710,3,81
949770,8,1
949790,36,21
949800,12,31
949810,0,31
949820,5,1
949830,1,11
949880,13,71
949890,29,41
949910,5,41
949930,0,11
949960,16,81
949970,167,761
949990,19,21
950100,423,6371
950130,7,11
950140,33,11
950160,29,41
950210,22,41
950240,26,151
950250,4,11
950300,28,11
950360,39,221
950370,34,151
950380,12,31
950510,8,121
950530,363,841
950570,1,1
950730,2,1
950750,1,11
950780,0,41
950810,6,21
950830,15,21
950850,16,1
950890,4,1
950910,1,21
950990,58,321
951000,442,211
951010,1,1
951020,0,21
951030,2,31
951050,4,1
951090,11,11
951110,0,11
951130,57,141
